神奈川,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,たまプラーザTERRACE,たまプラーザTERRACE,神奈川県横浜市青葉区美しが丘1-1-2,中央改札前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,たまプラーザTERRACE,たまプラーザTERRACE,神奈川県横浜市青葉区美しが丘1-1-2,モールA入口,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,たまプラーザTERRACE,たまプラーザTERRACE,神奈川県横浜市青葉区美しが丘1-1-2,スミス前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,マーケットスクエア,川崎イースト,神奈川県川崎市川崎区富士見1丁目5番5号,催事スペース,屋内（風除室含む）,,,,実施不可,,,,,,,,,,,
,マーケットスクエア,川崎イースト,神奈川県川崎市川崎区富士見1丁目5番5号,柱周りスペース,屋内（風除室含む）,,,,実施不可,,,,,,,,,,,
,東急ストア,すすき野とうきゅう,神奈川県横浜市青葉区すすき野2-5-4,中央エスカレーター付近,屋内（風除室含む）,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,東急ストア,たまプラーザテラス店,神奈川県横浜市青葉区美しが丘1-1-2,通路 エスカレーター前,屋内（風除室含む）,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,東急ストア,中央林間店,神奈川県大和市中央林間4-12-1,花屋前,屋内（風除室含む）,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,東急ストア,溝の口店,神奈川県川崎市高津区溝口2-1-1,風除室,屋外,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,京急ストア,新川崎店,神奈川県川崎市幸区新川崎5-2,ドトール前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,京急ストア,屏風浦店,神奈川県横浜市磯子区森3-17-28,百円ショップ前,屋内（風除室含む）,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,京急ストア,能見台店,神奈川県横浜市金沢区能見台3-1-1,京急ストアフロア（エスカレーター下催事スペース）,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオン,厚木店,神奈川県厚木市中町1-5-10,1階駅東側出入口　エスカレーター横,屋内（風除室含む）,ダイエースペース,"20,000","25,000",要確認,,,,,,,,,,,
,セルテ,セルテ,神奈川県横浜市中区真砂町3-33,正面入口ホール,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,ららテラス,武蔵小杉,神奈川県川崎市中原区新丸子東3丁目1302番,上りエスカレーター横,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,ららテラス,武蔵小杉,神奈川県川崎市中原区新丸子東3丁目1302番,下りエスカレーター横,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,メガロス クロス,上永谷24,神奈川県横浜市港南区丸山台2-3-1,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,メガロス クロス,横浜天王町24,神奈川県横浜市保土ヶ谷区神戸町134,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,メガロス クロス,神奈川24,神奈川県横浜市神奈川区入江1-31-11,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,メガロス クロス,綱島24,神奈川県横浜市港北区綱島西3-3-3,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,メガロス クロス,大和24,神奈川県大和市中央5-14-4,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,ミスターマックス,湘南藤沢店,神奈川県藤沢市辻堂新町4丁目3番5号,オートスロープ前奥,屋外,,,,実施不可,,,,,,,,,,,
,ミスターマックス,湘南藤沢店,神奈川県藤沢市辻堂新町4丁目3番5号,エスカレーター横,屋外,,,,実施不可,,,,,,,,,,,
,ミスターマックス,湘南藤沢店,神奈川県藤沢市辻堂新町4丁目3番5号,駐輪場区画,屋外,,,,要確認,,,,,,,,,,,
,ミスターマックス,湘南藤沢店,神奈川県藤沢市辻堂新町4丁目3番5号,センターコート手前,屋外,,,,要確認,,,,,,,,,,,
,ミスターマックス,湘南藤沢店,神奈川県藤沢市辻堂新町4丁目3番5号,センターコート奥,屋外,,,,要確認,,,,,,,,,,,
,ミスターマックス,湘南藤沢店,神奈川県藤沢市辻堂新町4丁目3番5号,オートスロープ前手前,屋外,,,,要確認,,,,,,,,,,,
,サクラス戸塚,サクラス戸塚,神奈川県横浜市戸塚区戸塚町4253番地1,SANWA前,屋内（風除室含む）,場所とる,"78,000","108,000",要確認,,,,,,,,,,,
,サクラス戸塚,サクラス戸塚,神奈川県横浜市戸塚区戸塚町4253番地1,ATM前,屋内（風除室含む）,場所とる,"78,000","108,000",要確認,,,,,,,,,,,
,サクラス戸塚,サクラス戸塚,神奈川県横浜市戸塚区戸塚町4253番地1,ゲームセンター前,屋内（風除室含む）,場所とる,"78,000","108,000",要確認,,,,,,,,,,,
,サクラス戸塚,サクラス戸塚,神奈川県横浜市戸塚区戸塚町4253番地1,センターゲート,屋外,,,,要確認,,,,,,,,,,,
,サクラス戸塚,サクラス戸塚,神奈川県横浜市戸塚区戸塚町4253番地1,フロントゲート,屋外,,,,要確認,,,,,,,,,,,
,東急ストア,江田店,神奈川県横浜市青葉区荏田北3-1-1,店頭,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,東急ストア,菊名店,神奈川県横浜市港北区菊名7-1-1,店頭スペース,屋外,,,,要確認,,,,,,,,,,,
,東急ストア,田奈店,神奈川県横浜市青葉区田奈町76-1,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,東急ストア,仲町台店,神奈川県横浜市都筑区仲町台1-4-7,店内スペース,屋内（風除室含む）,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,東急ストア,藤が丘店,神奈川県横浜市青葉区藤が丘1-36-2,店頭,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,東急ストア,宮前平店,神奈川県川崎市宮前区宮崎6-9-5,店頭スペース,屋外,,,,要確認,,,,,,,,,,,
,東急ストア,洋光台店,神奈川県横浜市磯子区洋光台4-1-3-101,店頭,屋外,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,京急ストア,スパーク北久里浜店,神奈川県横須賀市根岸町3-15-6,店頭スペース,屋外,,,,要確認,,,,,,,,,,,
,東急ストア,あざみ野店,神奈川県横浜市青葉区あざみ野2-1-1,店内スペース,屋内（風除室含む）,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,東急ストア,市が尾店,神奈川県横浜市青葉区市ヶ尾町1156番地1,店頭,屋外,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,東急ストア,フードステーション大倉山店,神奈川県横浜市港北区大倉山1-18-1,店頭スペース,屋外,,,,要確認,,,,,,,,,,,
,東急ストア,梶が谷店,神奈川県川崎市高津区末長1-48-5,店頭,屋外,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,東急ストア,鎌倉店,神奈川県鎌倉市小町1-2-12,スターバックス側スペース,屋外,場所とる,"45,000","45,000",要確認,,,,雨天時開催不可,,,,,,,
,東急ストア,鎌倉店,神奈川県鎌倉市小町1-2-12,道路側スペース※軒あり,屋外,場所とる,"45,000","45,000",要確認,,,,【月、木、土曜日催事不可】,,,,,,,
,東急ストア,新丸子店,神奈川県川崎市中原区新丸子町989-2,店頭スペース,屋外,,,,要確認,,,,,,,,,,,
,東急ストア,高津店,神奈川県川崎市高津区二子5-1-30,店頭,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,東急ストア,たちばな台店,神奈川県横浜市青葉区たちばな台 1-2-3,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,京急ストア,ハイランド店,神奈川県横須賀市ハイランド4-2-2,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,京急ストア,芦名店,神奈川県横須賀市芦名2-19-2,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,京急ストア,三崎東岡店,神奈川県三浦市東岡町10-34,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,京急ストア,葉山店,神奈川県三浦郡葉山町一色1722-1,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,東急ストア,宮崎台店,神奈川県川崎市宮前区宮崎2-10-14,店舗入口,屋外,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,東急ストア,モレラ東戸塚店,神奈川県横浜市戸塚区川上町91-1モレラ東戸塚1Ｆ,店内(サービスカウンター前),屋内（風除室含む）,,,,実施不可,,,,,,,,,,,
,京急ストア,鶴見西店,神奈川県横浜市鶴見区豊岡町1-5,店頭,屋外,,,,要確認,,,,,,,,,,,
,京急ストア,日ノ出町店,神奈川県横浜市中区日ﾉ出町1-42,店頭右側,屋外,,,,要確認,,,,,,,,,,,
,京急ストア,日ノ出町店,神奈川県横浜市中区日ﾉ出町1-42,店頭左側,屋外,,,,要確認,,,,,,,,,,,
,京急ストア,磯子丸山店,神奈川県横浜市磯子区丸山1-15-20,店頭スペース,屋外,,,,要確認,,,,,,,,,,,
,京急ストア,磯子岡村店,神奈川県横浜市磯子区岡村5-14-14,店頭スペース,屋外,,,,要確認,,,,,,,,,,,
,京急ストア,スパーク浦郷店,神奈川県横須賀市浦郷町1-52-1,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,京急ストア,FHaB湘南池上店,神奈川県横須賀市池上7-43-1,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,京急ストア,上町店,神奈川県横須賀市上町3-46-3,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,京急ストア,浦賀店,神奈川県横須賀市浦賀1-1-2,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,京急ストア,新久里浜店,神奈川県横須賀市久里浜7-9-1,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,東急ストア,中山とうきゅう,神奈川県横浜市緑区中山1-4-1,店頭,屋外,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,東急ストア,根岸店,神奈川県横浜市磯子区東町17-30,店内スペース,屋内（風除室含む）,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,東急ストア,東林間店,神奈川県相模原市南区上鶴間7-8-1,店頭スペース,屋外,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,東急ストアフードステーション,宮前平駅前店,神奈川県川崎市宮前区宮前平1-11-1,店頭,屋外,,,,要確認,,,,,,,,,,,
,京急ストア,もとまちユニオン日吉店,神奈川県川崎市中原区木月4-31-8,店頭スペース,屋外,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,京急ストア,もとまちユニオン鎌倉店,神奈川県鎌倉市小町1-7-13,店頭スペース,屋外,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,京急ストア,もとまちユニオンウィングス久里浜店,神奈川県横須賀市久里浜4-4-10,店内スペース,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,京急ストア,もとまちユニオン葉山店,神奈川県三浦郡葉山町堀内851,店頭スペース,屋外,場所とる,"45,000","45,000",要確認,,,,,,,,,,,
,パレッテ,厚木長谷店,神奈川県厚木市長谷1182-26,お問い合わせください,,,,,要確認,,,,,,,,,,,
,パレッテ,高座渋谷店,神奈川県大和市渋谷5-39-5,お問い合わせください,,,,,要確認,,,,,,,,,,,
,パレッテ,下末吉店,神奈川県横浜市鶴見区下末吉6-10-32,お問い合わせください,,,,,要確認,,,,,,,,,,,
,パレッテ,大和鶴間店,神奈川県大和市鶴間2-13-34,お問い合わせください,,,,,要確認,,,,,,,,,,,
,パレッテ,愛川中津店,神奈川県愛甲郡愛川町中津7273-1,お問い合わせください,,,,,要確認,,,,,,,,,,,
,パレッテ,鳶尾店,神奈川県厚木市鳶尾4-1-10,お問い合わせください,,,,,要確認,,,,,,,,,,,
,パレッテ,野庭店,神奈川県横浜市港南区野庭町611野庭団地センター1-101,お問い合わせください,,,,,要確認,,,,,,,,,,,
,パレッテ,二宮店,神奈川県中郡二宮町中里2丁目1-1,お問い合わせください,,,,,要確認,,,,,,,,,,,
,トレアージュ白旗,トレアージュ白旗,神奈川県藤沢市藤沢２丁目３－１５,中央広場,屋外,場所とる,"20,000","25,000",要確認,,,,,,,,,,,
,イオン,横浜瀬谷,神奈川県横浜市瀬谷区瀬谷4-4-10,お問合せください,,ダイエースペース,"20,000","20,000",要確認,,,,,,,,,,,
,マーケットスクエア,相模原,神奈川県相模原市中央区下九沢777-2,オーケー前,屋外,,,,要確認,,,,,,,,,,,
,マーケットスクエア,相模原,神奈川県相模原市中央区下九沢777-2,ケーズデンキ前,屋外,,,,要確認,,,,,,,,,,,
,アミュー,あつぎ,神奈川県厚木市中町2丁目12-15,お問い合わせ下さい,屋内（風除室含む）,場所とる,"18,000","28,000",要確認,,,,,,,,,,,
,コレットマーレ,コレットマーレ,神奈川県横浜市中区桜木町1-1-7,お問い合わせください,,,,,実施不可,,,,,,,,,,,
,アクティオーレ関内,アクティオーレ関内,神奈川県横浜市中区真砂町3丁目31番,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,いちご新横浜アリーナ通りビル,いちご新横浜アリーナ通りビル,神奈川県横浜市港北区新横浜3丁目7番7号,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,プラッシングウェーブ江の島,プラッシングウェーブ江の島,神奈川県藤沢市鵠沼海岸1丁目3番16号,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,横浜モアーズ,横浜モアーズ,神奈川県横浜市西区南幸1-3-1,お問い合わせください,,,,,要確認,,,,,,,,,,,
,川崎モアーズ,川崎モアーズ,神奈川県川崎市川崎区駅前本町7-7,川崎市場前(店頭軒下),屋外,,,,要確認,,,,,,,,,,,
,戸塚モディ(まるい食遊館戸塚店）,戸塚モディ(まるい食遊館戸塚店）,神奈川県横浜市戸塚区戸塚町10,1F店頭軒下柱回り,屋外,,,,要確認,,,,,,,,,,,
,シネプレックス,平塚,神奈川県平塚市代官町33-1,館内ロビー,屋内（風除室含む）,場所とる,"30,000","50,000",要確認,,,,,,,,,,,
,ハンディホームセンター,湯河原店,神奈川県足柄下郡湯河原町中央3－3－1,店内入口付近,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,ハンディホームセンター,綾瀬店,神奈川県綾瀬市深谷1777,お問い合わせください,,,,,要確認,,,,,,,,,,,
,トムスポーツアカデミー,新城,神奈川県川崎市中原区下新庄1-3-17,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,オアフクラブ,若葉台,神奈川県横浜市旭区若葉台3-8-2,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,ロコスポーツ,湘南,神奈川県茅ヶ崎市元町131,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,ロコスポーツ,杉田,神奈川県横浜市磯子区杉田1丁目17-1,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,東急スポーツオアシス,武蔵小杉24Plus,神奈川県川崎市中原区小杉町1-403,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,東急スポーツオアシス,横須賀24Plus,神奈川県横須賀市平成町2-14-1VISPO3F,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,東急スポーツオアシス,港 北,神奈川県横浜市都筑区中川中央2-7-1港北MINAMO3階,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,東急スポーツオアシス,戸 塚,神奈川県横浜市戸塚区戸塚町4253-1サクラス戸塚B2F,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,東急スポーツオアシス,相模原24Plus,神奈川県相模原市中央区中央2-12-18,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,ティップネス,鴨居店,神奈川県横浜市都筑区池辺町4261－5,お問い合わせ下さい,屋内（風除室含む）,場所とる,"30,000","30,000",要確認,,,,,,,,,,,
,ティップネス,横浜店,神奈川県横浜市西区北幸2－2－1  ハマボールイアス3Ｆ,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,ティップネス,二俣川店,神奈川県横浜市旭区二俣川1－6－1,お問い合わせ下さい,屋内（風除室含む）,場所とる,"30,000","30,000",要確認,,,,,,,,,,,
,ティップネス,藤沢店,神奈川県藤沢市鵠沼花沢町13－1,お問い合わせ下さい,屋内（風除室含む）,場所とる,"30,000","30,000",要確認,,,,,,,,,,,
,ティップネス,宮崎台店,神奈川県川崎市宮前区宮崎2－10－10,お問い合わせ下さい,屋内（風除室含む）,場所とる,"30,000","30,000",要確認,,,,,,,,,,,
,ティップネス,宮前平店,神奈川県川崎市宮前区宮前平1－10－1,お問い合わせ下さい,屋内（風除室含む）,場所とる,"30,000","30,000",要確認,,,,,,,,,,,
,ティップネス,川崎店,神奈川県川崎市川崎区砂子2－11－17  日土地川崎ビル3F,お問い合わせ下さい,屋内（風除室含む）,場所とる,"30,000","30,000",要確認,,,,,,,,,,,
,ティップネス,鶴見店,神奈川県横浜市鶴見区鶴見中央1－3－4  えんため館4F～7F,お問い合わせ下さい,屋内（風除室含む）,場所とる,"30,000","30,000",要確認,,,,,,,,,,,
,西友,西友阿久和,横浜市瀬谷区阿久和西1丁目25-1,1階　軒先入口横,屋外,場所とる,"25,000","25,000",要確認,,,,,,,,,,,
,西友,西友逗子ハイランド,逗子市久木8丁目13-12,1階　店頭入口横　軒先(屋根あり),屋外,場所とる,"20,000","20,000",要確認,,,,,,,,,,,
,西友,西友川崎神明,川崎市幸区神明町2丁目89,1階 軒先,屋外,場所とる,"17,000","17,000",要確認,,,,,,,,,,,
,西友,西友辻堂,藤沢市辻堂西海岸3丁目1-48,1階正面入り口前,屋外,場所とる,"17,000","17,000",要確認,,,,,,,,,,,
,西友,西友平塚,平塚市東中原1丁目1-25,1階入口横,屋外,場所とる,"25,000","45,000",要確認,,,,,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ橋本,相模原市緑区西橋本5-1-1 ラ・フロール橋本 4F,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ厚木,厚木市戸室5-31-1,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ洋光台,横浜市磯子区洋光台3-1-4,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ武蔵小杉,川崎市中原区新丸子東3-1100-14,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ横浜,横浜市神奈川区沢渡5,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ新百合ヶ丘,川崎市麻生区上麻生1-18-1,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ希望が丘,横浜市旭区東希望が丘107,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ磯子,横浜市磯子区森1-12-1,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ川崎,川崎市幸区堀川町72-1,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ三ツ境,横浜市瀬谷区三ツ境7-1,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ上大岡,横浜市港南区上大岡西1-18-5,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブ中央林間,大和市中央林間6-6-24,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,コナミスポーツクラブ,コナミスポーツクラブたまプラーザ,横浜市青葉区美しが丘1-13-1,要確認,屋内（風除室含む）,場所とる,"25,750","25,750",要確認,,,,【同月内で3日間以上の申請必須】,,,,,,,
,スポーツクラブ Lite! ルネサンス,横浜,神奈川県横浜市西区岡野2－15－1,お問い合わせ下さい,,,,,実施不可,,,,,,,,,,,
,ランドマーク フィットネスクラブ,ランドマーク フィットネスクラブ,神奈川県横浜市西区みなとみらい2-2-1-3 横浜ロイヤルパークホテル49Ｆ,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,メガロス,鷺沼,神奈川県川崎市宮前区有馬1丁目21-3,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,メガロス,相模大野,神奈川県相模原市南区相模大野3-2-1 ボーノ相模大野5階,お問い合わせ下さい,,,,,要確認,,,,,,,,,,,
,イオン,本牧店,神奈川県横浜市中区本牧原7-1,1階エスカレーター前,屋内（風除室含む）,ダイエースペース,"20,000","25,000",要確認,,,,,,,,,,,
,TSUTAYA BOOKSTORE,ホームズ新山下店,神奈川県横浜市中区新山下2-12-34,お問い合わせください,,,,,要確認,,,,,,,,,,,
,TSUTAYA BOOKSTORE,弥生台店,神奈川県横浜市泉区弥生台16番3,お問い合わせください,,,,,要確認,,,,,,,,,,,
,蔦屋書店,大和下鶴間店,神奈川県大和市中央林間西2-5-36,お問い合わせください,,,,,要確認,,,,,,,,,,,
,蔦屋書店,厚木下依知店,神奈川県厚木市下依知一丁目8番8号,お問い合わせください,,,,,要確認,,,,,,,,,,,
,TSUTAYA,上大岡店,神奈川県横浜市港南区上大岡西1-16-15,お問い合わせください,,,,,要確認,,,,,,,,,,,
,BOOKOFF,SUPER　BAZAAR　綱島樽町,横浜市港北区樽町3-12-25,店内スペース,屋内（風除室含む）,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,BOOKOFF,SUPER　BAZAAR　横浜瀬谷南台,横浜市瀬谷区南台1-45-2,店内スペース,屋内（風除室含む）,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,ライフ,ライフ有馬五丁目店,神奈川県川崎市宮前区有馬5-21-15,机1台程度,,ライフ,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ川崎大島店,神奈川県川崎市川崎区大島4-3-1,要確認,,ライフ,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ東有馬店,神奈川県川崎市宮前区東有馬2-2-28,机1台程度,,ライフ,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ高津新作店,神奈川県川崎市高津区新作5-4-28,要確認,,ライフ,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ川崎桜本店,神奈川県川崎市川崎区桜本2-16-1,要確認,,ライフ,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ川崎御幸店,神奈川県川崎市幸区小向西町4-93,要確認,,ライフ,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ宿河原店,神奈川県川崎市多摩区宿河原1-22-37,要確認,,ライフ,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ向ケ丘遊園店,神奈川県川崎市多摩区登戸2735,要確認,,ライフ,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ川崎京町店,神奈川県川崎市川崎区京町3-21-1,要確認,,ライフ,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ鶴見下野谷町店,神奈川県横浜市鶴見区下野谷町1-27,要確認,,ライフ,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ鶴見店,神奈川県横浜市鶴見区北寺尾2-19,要確認,,ライフ,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ希望が丘店,神奈川県横浜市旭区中希望が丘177-1 K-1ショッピングセンター内,要確認,,ライフ,"40,000","40,000",実施不可,,,,過去にコロナ前に催事開催実績有。テナントオーナーが別会社の為、実施可能かは都度確認が必要。※同テナント内にノジマ入店あり,,,,,,,
,ライフ,ライフ大倉山店,神奈川県横浜市港北区大倉山5-24-14,要確認,,ライフ,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ戸塚汲沢店,神奈川県横浜市戸塚区汲沢町1158−1,店内1階入り口スペース,,ライフ,"40,000","40,000",実施不可,,,,屋外・屋内は要確認。店舗逆オファー実績あり。机は長テーブル2台分くらい、レンタル可能。椅子はない為準備必須,,,,,,,
,ライフ,ライフ宮内二丁目店,神奈川県川崎市中原区宮内2-1-1,,,,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ子母口店,神奈川県川崎市高津区子母口字旭田284,,,,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ中原井田店,神奈川県川崎市中原区井田1-33-16,,,,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ宮崎台店,神奈川県川崎市宮前区宮崎2-3-8,,,,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ川崎ルフロン店,神奈川県川崎市川崎区日進町１－１１ 川崎ルフロン内1Ｆ,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ溝口店,神奈川県川崎市高津区溝口5-24-8,,,,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ大口店,神奈川県横浜市神奈川区神之木町7-5,,,,"40,000","40,000",実施可能,,,,,,,,,,,
,ライフ,ライフ青葉しらとり台店,神奈川県横浜市青葉区しらとり台50-3,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフグランシップ大船駅前店,神奈川県横浜市栄区笠間2-2-1　地下1階,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフビエラ蒔田店,神奈川県横浜市南区花之木町3－４８－１,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ鎌倉大船モール店,神奈川県鎌倉市岡本1188-1,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ相模原駅ビル店,神奈川県相模原市中央区相模原1-1-3,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ相模原モール店,神奈川県相模原市中央区小山3-37-1,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ相模原若松店,神奈川県相模原市南区若松5-19-5,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ相模大野駅前店,神奈川県相模原市南区相模大野3-2-1,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ上鶴間店,神奈川県相模原市南区上鶴間1-16-2,,,,"40,000","40,000",実施不可,,,,,,,,,,,
,ライフ,ライフ川崎塚越店,神奈川県川崎市幸区塚越4-298-1,,,,"40,000","40,000",実施可能,,,,,,,,,,,
,イオン,橋本店,神奈川県相模原市緑区橋本6-2-1,駐輪場入口付近テナント跡地スぺース,,スペースラボ,要確認,要確認,要確認,,,,都度申請※決裁の都合上、開催日の1か月前締め切り/回答まで1週間前後,,,,,,,
,イオン,ザ・ビッグ二宮店,中郡二宮町一色1207-1,１階　エスカレーター上り口前　催事スペース,屋内（風除室含む）,ダイエースペース,"15,000","20,000",要確認,,,,,,,,,,,
