茨城,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,ヨークベニマル,ヨークベニマル大成,ひたちなか市大成町11番6号,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル日立会瀬,日立市会瀬町四丁目14番1号,長机3台分～,屋外,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル大津,北茨城市大津町北町3241番地1,長机2台分程,屋外,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル中郷,北茨城市中郷町上桜井字細谷2834番地,長机2台分程,屋外,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル常陸大宮,常陸大宮市泉字中村田521番地1,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル赤塚,水戸市姫子二丁目30番地,長机1~2台分,屋外,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル新原,水戸市新原一丁目3078番地62,長机2台分程,屋外,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル水戸浜田,水戸市浜田一丁目2番30号,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル水戸元吉田,水戸市元吉田町1037番地4号,長机1～2台分程,屋外,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル友部東平,笠間市東平三丁目1番45号,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル羽鳥東,小美玉市羽鳥2737番地,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル石岡西,石岡市石岡字水久保12886番地,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
,ヨークベニマル,ヨークベニマル八郷,石岡市下林282番地,長机1台分～,屋内（風除室含む）,グラスト,"20,000","20,000",要確認,,,,入店人数5名迄・水、フィットネス、不動産催事不可,,,,,,,
