千葉,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,イオンモール,イオンモール成田⑨　2Fイオンホール,成田市ウイング土屋24,276㎡程度,屋内（風除室含む）,場所とる,"58,000","108,000",要確認,,,,備品使用料別途,,,,,,,
,イオンモール,イオンモール千葉ニュータウン①　モール棟1階　コスモスコート,印西市中央北3-2,約48㎡,屋内（風除室含む）,グラスト,"144,000","288,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン②　モール棟1階　ガーデンコート,印西市中央北3-2,18.3坪（60.5m²）,屋内（風除室含む）,グラスト,"120,000","240,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン③　モール棟1階　中央十字路,印西市中央北3-2,4.2坪（14.1m²）,屋内（風除室含む）,グラスト,"84,000","168,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン④　シネマ・スポーツ棟1階西入口前,印西市中央北3-2,約49㎡,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン⑤　モール棟2階　東エスカレーター前,印西市中央北3-2,"""	6.8坪（22.5m²）""",屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン⑥　モール棟2階　中央十字路,印西市中央北3-2,28㎡,屋内（風除室含む）,グラスト,"72,000","144,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン⑦　モール棟2階　西入口前,印西市中央北3-2,約25㎡,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン⑧　モール棟2階　西エスカレータ前,印西市中央北3-2,7.4坪（24.5m²）,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン⑨　モール棟3階　東ブリッジ,印西市中央北3-2,約8㎡,屋内（風除室含む）,グラスト,"84,000","168,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン⑩　モール棟3階　東入口前,印西市中央北3-2,1.1坪（3.8m²）,屋内（風除室含む）,グラスト,"84,000","168,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン⑪　モール棟3階　中央東ブリッジ,印西市中央北3-2,7.8坪（26m²）,屋内（風除室含む）,グラスト,"84,000","168,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール千葉ニュータウン⑫　モール棟3階　西入口前,印西市中央北3-2,12.1坪（40m²）,屋内（風除室含む）,グラスト,"60,000","120,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津①　1階アゼリアコート,富津市青木1丁目5番地1,59.4坪,屋内（風除室含む）,グラスト,"120,000","240,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津②　1F東エレベーター前A,富津市青木1丁目5番地1,2.11坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津③　1F東エレベーター前B,富津市青木1丁目5番地1,2.11坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津④　1F中央入口横,富津市青木1丁目5番地1,1.67坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑤　1階中央エスカレーター横,富津市青木1丁目5番地1,2.3坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑥　1Fおまつり広場,富津市青木1丁目5番地1,39坪,屋内（風除室含む）,グラスト,"60,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑦　1Fしおかぜマート前,富津市青木1丁目5番地1,2.42坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑧　1Fしおかぜマート中央,富津市青木1丁目5番地1,1.82坪,屋内（風除室含む）,グラスト,"60,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑨　1Fしおかぜマート入り口横,富津市青木1丁目5番地1,5坪,屋内（風除室含む）,グラスト,"60,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑩　1Fしおかぜマート外,富津市青木1丁目5番地1,4.54坪,屋内（風除室含む）,グラスト,"60,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑪　2F中央エスカレーター横,富津市青木1丁目5番地1,10.77坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑫　2F西吹抜前,富津市青木1丁目5番地1,8.32坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑬　2F西中央,富津市青木1丁目5番地1,15.97坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑭　2F西エスカレーター前,富津市青木1丁目5番地1,5.43坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール富津⑮　3F西吹抜前,富津市青木1丁目5番地1,8.32坪,屋内（風除室含む）,グラスト,"40,000","60,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津①　アクアパーク(屋外),木更津市築地1-4,398㎡,屋外,グラスト,"480,000","720,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津②　ライブパーク(屋外),木更津市築地1-4,548㎡,屋外,グラスト,"360,000","600,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津③　キッズパーク(屋外),木更津市築地1-4,221坪,屋外,グラスト,"240,000","480,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津④　1階ノースアトリウム,木更津市築地1-4,95㎡,屋内（風除室含む）,グラスト,"300,000","600,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津⑤　1階センターアトリウム,木更津市築地1-4,34.6坪（114.5m²）,屋内（風除室含む）,グラスト,"270,000","540,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津⑥　1階サウスアトリウム,木更津市築地1-4,"""	約42坪（140m²）""",屋内（風除室含む）,グラスト,"180,000","360,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津⑦　1FA2入口エスカレーター横,木更津市築地1-4,2坪,屋内（風除室含む）,場所とる,"33,000","45,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津⑧　2FノースブリッジB,木更津市築地1-4,3.3坪（11m²）,屋内（風除室含む）,場所とる,"63,000","118,000",要確認,,,,,,,,,,,
,イオンモール,イオンモール木更津⑨　2Fセンターブリッジ,木更津市築地1-4,4坪,屋内（風除室含む）,グラスト,"72,000","144,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津⑩　2Fフードコート前ブリッジ,木更津市築地1-4,4坪,屋内（風除室含む）,グラスト,"72,000","144,000",実施不可,,,,,,,,,,,
,イオンモール,イオンモール木更津⑪　2FサウスブリッジA,木更津市築地1-4,4坪,屋内（風除室含む）,場所とる,"68,000","128,000",要確認,,,,,,,,,,,
,イオンモール,イオンモール木更津⑫　2FサウスブリッジB,木更津市築地1-4,4坪,屋内（風除室含む）,場所とる,"68,000","128,000",要確認,,,,,,,,,,,
